ID,Street Name,Route Number,COUNTY,Screenline,TIP Project,Count Station ID,2005 Count Total,AB 2005 Count,BA 2005 Count,2005 Count,FUN_CLASS,CTP_Type,CTP_CD,TERRAIN_CD,DIVIDED_CD,SPD_LIMIT,LANE_WIDTH,AB_LANES,BA_LANES,MODE,CanWalk,TruckRstr
26774,Eagle Nest Rd                       ,1177        ,Haywood         ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,35,11,1,1,1   ,1,0
26777,Plott Creek Rd                      ,1173        ,Haywood         ,0,         ,0431569,1751,850,850,1700,4,Minor Thoroughfares        ,5,4,0,35,11,1,1,1   ,1,0
26779,US 74 On ramp                       ,74          ,Haywood         ,0,         ,       ,0,0,0,0,2,Freeways                   ,1,4,1,45,12,1,0,H   ,0,0
26780,US 74 Off ramp                      ,74          ,Haywood         ,0,         ,       ,0,0,0,0,2,Freeways                   ,1,4,1,35,12,0,1,H   ,0,0
26818,Elysinia Ave                        ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26820,Sulphur Springs Rd                  ,0           ,Haywood         ,0,         ,       ,0,0,0,0,4,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26822,Hazelwood Ave                       ,1173        ,Haywood         ,0,         ,       ,0,0,0,0,4,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26828,Brown Ave                           ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27521,Plott Creek Rd                      ,1173        ,Haywood         ,0,         ,       ,0,0,0,0,4,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26775,Eagle Nest Rd                       ,1177        ,Haywood         ,0,         ,0431573,3193,1550,1550,3100,7,Minor Thoroughfares        ,5,4,0,35,11,1,1,1   ,1,0
26778,Plott Creek Rd                      ,1173        ,Haywood         ,0,         ,       ,0,0,0,0,4,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26821,Hazelwood Ave                       ,1173        ,Haywood         ,0,         ,0431617,7004,3400,3400,6800,4,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27258,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27448,Brown Ave                           ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26817,Hazelwood Ave                       ,0           ,Haywood         ,0,         ,       ,0,0,0,0,4,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27257,Brown Ave                           ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Other Major Thoroughfares  ,4,4,0,35,12,2,2,1   ,1,0
26814,Brown Ave                           ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27851,Hazelwood Ave                       ,0           ,Haywood         ,0,         ,       ,0,0,0,0,4,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27515,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
26770,US 74 On ramp                       ,74          ,Haywood         ,0,         ,       ,0,0,0,0,2,Freeways                   ,1,4,1,45,12,0,1,H   ,0,0
26829,Sulphur Springs Rd                  ,0           ,Haywood         ,0,         ,       ,0,0,0,0,4,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26819,Eagle Nest Rd                       ,1177        ,Haywood         ,0,         ,0431574,10300,5000,5000,10000,7,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27509,                                    ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27510,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
26811,Rolling Dr                          ,0           ,Haywood         ,0,         ,0430467,1854,900,900,1800,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26852,Oakdale Rd                          ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26853,Oakdale Rd                          ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26854,                                    ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26858,Pigeon St                           ,276         ,Haywood         ,0,         ,       ,0,0,0,0,4,Other Major Thoroughfares  ,4,4,0,35,12,1,1,1   ,1,0
27250,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27248,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27512,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27511,Willow                              ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27249,Browning Rd                         ,1138        ,Haywood         ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27247,Wolf Pen Rd                         ,0           ,Haywood         ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26807,Willow                              ,0           ,Haywood         ,0,         ,0430466,1339,650,650,1300,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27442,Burke Rd                            ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27451,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27443,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27457,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
26826,S Main St                           ,23          ,Haywood         ,0,         ,       ,0,0,0,0,3,Other Major Thoroughfares  ,4,4,0,35,12,1,1,1   ,1,0
26849,S Main St                           ,23          ,Haywood         ,0,         ,0430424,10032,4400,4400,8800,3,Other Major Thoroughfares  ,4,4,0,35,12,1,1,1   ,1,0
27450,Hazelwood Ave                       ,0           ,Haywood         ,0,         ,0430440,2781,1350,1350,2700,4,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26815,Virginia Ave                        ,0           ,Haywood         ,0,         ,0430468,1030,500,500,1000,4,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26823,Main St                             ,23          ,Haywood         ,0,         ,0430006,8778,3850,3850,7700,3,Other Major Thoroughfares  ,4,4,0,35,12,1,1,1   ,1,0
27849,S Main St                           ,23          ,Haywood         ,0,         ,       ,0,0,0,0,3,Other Major Thoroughfares  ,4,4,0,35,12,1,1,1   ,1,0
27850,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
26810,S Main St                           ,23          ,Haywood         ,0,         ,       ,0,0,0,0,3,Other Major Thoroughfares  ,4,4,0,35,12,1,1,1   ,1,0
27446,Virginia Ave                        ,0           ,Haywood         ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27447,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
26824,Hazelwood Ave                       ,0           ,Haywood         ,0,         ,       ,0,0,0,0,4,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26825,S Main St                           ,23          ,Haywood         ,0,         ,       ,0,0,0,0,3,Other Major Thoroughfares  ,4,4,0,35,12,1,1,1   ,1,0
26850,Burke Rd                            ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27458,Wills Way                           ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27455,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27459,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27445,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27444,                                    ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27441,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
26851,                                    ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27440,                                    ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27456,Haywood St                          ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,20,12,1,1,1   ,1,0
26847,Haywood St                          ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,20,12,1,1,1   ,1,0
27439,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27862,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27370,Pigeon St                           ,276         ,Haywood         ,0,         ,0430009,5356,2600,2600,5200,4,Other Major Thoroughfares  ,4,4,0,35,12,1,1,1   ,1,0
27374,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27371,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27408,Golf Course Rd                      ,1197        ,Haywood         ,0,         ,0431553,0,0,0,1100,7,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27421,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27420,Howell Mill Rd                      ,1184        ,Haywood         ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26859,Grahl St                            ,0           ,Haywood         ,0,         ,0430471,0,0,0,1200,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26868,N Main St                           ,23          ,Haywood         ,0,         ,       ,0,0,0,0,4,Other Major Thoroughfares  ,4,4,0,20,12,1,1,1   ,1,0
26869,N Main St                           ,23          ,Haywood         ,0,         ,0430448,8240,4000,4000,8000,4,Minor Thoroughfares        ,5,4,0,20,12,1,1,1   ,1,0
26872,Russ Ave                            ,276         ,Haywood         ,0,         ,0430014,35340,15500,15500,31000,3,Other Major Thoroughfares  ,4,4,2,35,12,2,2,1   ,1,0
27844,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27425,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27422,Dellwood Rd                         ,0           ,Haywood         ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27465,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
26831,Smathers St                         ,0           ,Haywood         ,0,         ,       ,0,0,0,0,4,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26867,Walnut St                           ,276         ,Haywood         ,0,         ,0430011,9234,4050,4050,8100,3,Other Major Thoroughfares  ,4,4,2,20,12,1,1,1   ,1,0
26848,                                    ,0           ,Haywood         ,0,         ,0430451,2575,1250,1250,2500,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26830,Killian St                          ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27460,                                    ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26832,Miller St                           ,0           ,Haywood         ,0,         ,0430450,1339,650,650,1300,4,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26835,Depot St                            ,0           ,Haywood         ,0,         ,0430449,8652,4200,4200,8400,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26837,                                    ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,20,12,1,1,1   ,1,0
26838,N Main St                           ,276         ,Haywood         ,0,         ,       ,0,0,0,0,3,Other Major Thoroughfares  ,4,4,0,20,12,1,1,1   ,1,0
26840,Montgomery St                       ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,20,12,1,1,1   ,1,0
26844,Academy St                          ,0           ,Haywood         ,0,         ,0430472,1751,850,850,1700,0,Minor Thoroughfares        ,5,4,0,20,12,1,1,1   ,1,0
27462,Montgomery St                       ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,20,12,1,1,1   ,1,0
27463,                                    ,            ,Haywood         ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27424,Dellwood Rd                         ,0           ,Haywood         ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
26834,Miller St                           ,0           ,Haywood         ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,20,12,1,1,1   ,1,0
26842,N Main St                           ,276         ,Haywood         ,0,         ,       ,0,0,0,0,3,Other Major Thoroughfares  ,4,4,0,20,12,1,1,1   ,1,0
26843,N Main St                           ,23          ,Haywood         ,0,         ,       ,0,0,0,0,3,Other Major Thoroughfares  ,4,4,0,20,12,1,1,1   ,1,0
26833,Miller St                           ,0           ,Haywood         ,0,         ,       ,0,0,0,0,4,Minor Thoroughfares        ,5,4,0,20,12,1,1,1   ,1,0
26839,N Main St                           ,276         ,Haywood         ,0,         ,       ,0,0,0,0,3,Other Major Thoroughfares  ,4,4,0,20,12,1,1,1   ,1,0
